        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           2.05347           0.15005       6.57407E+02       1.75518E+13       1.75518E+13       2.07779E+05       5.54741E+15       5.54741E+15
           2.02368           0.25400       3.99194E+03       1.46848E+13       1.46848E+13       1.35577E+06       4.98735E+15       4.98735E+15
           2.11115           0.09109       7.58936E+05       4.00467E+13       4.00467E+13       1.31824E+08       6.95596E+15       6.95596E+15
           2.06961           0.14023       3.64377E+03       2.13343E+13       2.13343E+13       1.15165E+06       6.74294E+15       6.74294E+15
           2.01771           0.18281       1.37750E+01       1.14295E+13       1.14295E+13       4.22992E+03       3.50968E+15       3.50968E+15
           2.12318           0.09484       4.24218E+06       5.05644E+13       5.05644E+13       7.28471E+08       8.68297E+15       8.68297E+15
           2.07286           0.08717       1.45042E+03       2.12489E+13       2.12489E+13       4.61672E+05       6.76360E+15       6.76360E+15
           2.13207           0.12968       3.92207E+07       6.13879E+13       6.13880E+13       6.94396E+09       1.08686E+16       1.08686E+16
           2.17160           0.05659       4.39285E+09       1.28202E+14       1.28206E+14       7.27526E+11       2.12323E+16       2.12330E+16
           2.14181           0.21854       5.43996E+09       9.01872E+13       9.01926E+13       9.60973E+11       1.59316E+16       1.59326E+16
           2.18925           0.06042       5.95423E+10       1.79100E+14       1.79160E+14       1.06889E+13       3.21518E+16       3.21625E+16
           2.20739           0.06428       7.53717E+11       2.49762E+14       2.50516E+14       1.32908E+14       4.40423E+16       4.41752E+16
           2.16332           0.23274       2.37890E+11       1.33267E+14       1.33505E+14       4.24285E+13       2.37685E+16       2.38110E+16
           2.19527           0.25475       2.26016E+13       2.23481E+14       2.46082E+14       3.70588E+15       3.66432E+16       4.03491E+16
           2.22553           0.06817       8.23636E+12       3.45936E+14       3.54172E+14       1.40878E+15       5.91701E+16       6.05789E+16
           2.20992           0.24979       7.42488E+13       2.73447E+14       3.47696E+14       1.12459E+16       4.14170E+16       5.26629E+16
           2.28078           0.06679       3.48802E+15       1.44514E+15       4.93316E+15       4.13378E+17       1.71269E+17       5.84647E+17
           2.26037           0.08921       5.68598E+14       6.97606E+14       1.26620E+15       1.66479E+17       2.04251E+17       3.70730E+17
           2.17387           0.24036       8.39018E+11       1.57750E+14       1.58589E+14       1.42842E+14       2.68569E+16       2.69997E+16
           2.24366           0.07208       7.53891E+13       4.79981E+14       5.55370E+14       1.22231E+16       7.78209E+16       9.00440E+16
           2.14903           0.13720       5.98860E+08       8.44064E+13       8.44070E+13       9.84396E+10       1.38746E+16       1.38747E+16
           2.15335           0.00188       8.07492E+07       9.03289E+13       9.03290E+13       2.81223E+10       3.14586E+16       3.14586E+16
           2.22135           0.27363       4.48286E+14       3.61636E+14       8.09923E+14       5.69054E+16       4.59061E+16       1.02812E+17
           2.31027           0.30328       8.76026E+15       3.45438E+15       1.22146E+16       3.02831E+18       1.19413E+18       4.22244E+18
           2.03321           0.08803       2.25133E+00       1.26318E+13       1.26318E+13       6.32455E+02       3.54858E+15       3.54858E+15
           1.86202          -0.00387       6.65639E-15       1.24904E+12       1.24904E+12       1.68592E-12       3.16355E+14       3.16355E+14
           2.07650           0.19628       1.34018E+05       2.56291E+13       2.56291E+13       2.39276E+07       4.57581E+15       4.57581E+15
           1.87751           0.23427       5.82981E-07       2.04728E+12       2.04728E+12       1.31727E-04       4.62590E+14       4.62590E+14
           1.88822           0.19106       4.34137E-08       1.96579E+12       1.96579E+12       8.77369E-06       3.97276E+14       3.97276E+14
           1.90016           0.20854       1.41471E-06       2.49157E+12       2.49157E+12       3.11661E-04       5.48893E+14       5.48893E+14
           1.88764           0.25389       9.03268E-06       2.55875E+12       2.55875E+12       2.21706E-03       6.28043E+14       6.28043E+14
           1.85173           0.37813       1.98642E-01       4.02113E+12       4.02113E+12       6.61261E+01       1.33860E+15       1.33860E+15
           1.86852           0.33788       2.94247E-02       3.47727E+12       3.47727E+12       9.00815E+00       1.06454E+15       1.06454E+15
           1.91014           0.30083       3.16598E-02       3.83827E+12       3.83827E+12       9.68936E+00       1.17469E+15       1.17469E+15
           1.91909           0.26082       3.09143E-03       3.66984E+12       3.66984E+12       8.53662E-01       1.01338E+15       1.01338E+15
           1.89757           0.27371       3.20191E-04       3.03590E+12       3.03590E+12       8.51183E-02       8.07052E+14       8.07052E+14
           1.85850           0.30847       2.05972E-04       2.51545E+12       2.51545E+12       5.47979E-02       6.69222E+14       6.69222E+14
           1.90395           0.23649       3.79274E-05       2.92859E+12       2.92859E+12       9.03099E-03       6.97334E+14       6.97334E+14
           1.87027           0.22169       6.31319E-08       1.73373E+12       1.73373E+12       1.41537E-05       3.88691E+14       3.88691E+14
           1.97461           0.24480       1.09575E+00       6.99254E+12       6.99254E+12       3.27502E+02       2.08996E+15       2.08996E+15
           1.95692           0.24543       1.61713E-01       5.65170E+12       5.65170E+12       4.79974E+01       1.67746E+15       1.67746E+15
           1.93517           0.26218       2.14026E-02       4.42035E+12       4.42035E+12       5.95874E+00       1.23068E+15       1.23068E+15
           1.99824           0.20580       2.05825E+00       8.82669E+12       8.82669E+12       5.94175E+02       2.54809E+15       2.54809E+15
           1.98368           0.19197       8.58523E-02       7.03542E+12       7.03542E+12       2.31753E+01       1.89917E+15       1.89917E+15
           1.94657           0.28041       5.47023E-01       5.51511E+12       5.51511E+12       1.62856E+02       1.64192E+15       1.64192E+15
           1.87274           0.35330       1.61635E-01       3.91135E+12       3.91135E+12       4.96618E+01       1.20175E+15       1.20175E+15
           1.95782           0.29882       1.34422E+01       6.90018E+12       6.90018E+12       4.26104E+03       2.18728E+15       2.18728E+15
           1.93566           0.35492       1.70642E+02       7.11773E+12       7.11773E+12       5.89230E+04       2.45777E+15       2.45777E+15
           1.97992           0.33611       7.16586E+03       1.10283E+13       1.10283E+13       2.50284E+06       3.85186E+15       3.85186E+15
           2.00049           0.27750       5.74359E+02       1.12343E+13       1.12343E+13       1.92865E+05       3.77238E+15       3.77238E+15
           1.92905           0.34157       2.60532E+01       6.00365E+12       6.00365E+12       9.01798E+03       2.07809E+15       2.07809E+15
           2.02595           0.31076       2.47376E+05       1.83703E+13       1.83703E+13       8.99968E+07       6.68322E+15       6.68322E+15
           1.89757           0.34079       7.56446E-01       4.54439E+12       4.54439E+12       4.93751E+02       2.96623E+15       2.96623E+15
           1.95234           0.21846       6.74142E-03       4.73869E+12       4.73869E+12       1.86731E+00       1.31257E+15       1.31257E+15
           1.94476           0.37568       4.01488E+03       9.28067E+12       9.28067E+12       1.44822E+06       3.34767E+15       3.34767E+15
           1.84923           0.43392       1.48173E+02       7.53729E+12       7.53729E+12       5.49210E+04       2.79373E+15       2.79373E+15
           1.90297           0.35519       4.27405E+00       5.20507E+12       5.20507E+12       2.79535E+03       3.40426E+15       3.40426E+15
           1.86608           0.44178       1.13094E+03       9.33337E+12       9.33337E+12       4.16300E+05       3.43562E+15       3.43562E+15
           1.90594           0.41018       2.29507E+03       8.85510E+12       8.85510E+12       8.26866E+05       3.19031E+15       3.19031E+15
           1.89886           0.38766       9.00804E+01       6.57704E+12       6.57704E+12       3.10770E+04       2.26903E+15       2.26903E+15
           1.87088           0.46613       2.72347E+04       1.31819E+13       1.31819E+13       1.03893E+07       5.02853E+15       5.02853E+15
           1.87941           0.51540       1.58551E+07       2.46892E+13       2.46892E+13       6.07681E+09       9.46265E+15       9.46266E+15
           1.91954           0.45579       1.26489E+06       1.63663E+13       1.63663E+13       4.86906E+08       6.30004E+15       6.30004E+15
           1.89859           0.66741       9.75819E+13       2.70486E+14       3.68068E+14       2.89174E+16       8.01558E+16       1.09073E+17
           1.93075           0.50210       4.68334E+08       3.11715E+13       3.11719E+13       1.82562E+11       1.21510E+16       1.21512E+16
           1.92558           0.47886       2.63649E+07       2.24264E+13       2.24264E+13       9.77390E+09       8.31382E+15       8.31383E+15
           1.87655           0.49920       2.66906E+06       1.96215E+13       1.96215E+13       1.08778E+09       7.99680E+15       7.99680E+15
           1.90121           0.45281       2.24726E+05       1.37654E+13       1.37654E+13       8.74530E+07       5.35687E+15       5.35687E+15
           1.88243           0.54031       2.93962E+08       3.55240E+13       3.55242E+13       1.17032E+11       1.41428E+16       1.41429E+16
           1.95088           0.43766       6.60841E+06       1.71921E+13       1.71921E+13       2.64497E+09       6.88103E+15       6.88103E+15
           1.92975           0.65465       9.89869E+13       3.25571E+14       4.24558E+14       1.32189E+16       4.34773E+16       5.66962E+16
           1.93670           0.52550       8.08248E+09       4.40044E+13       4.40125E+13       3.11739E+12       1.69724E+16       1.69755E+16
           1.99469           0.42441       1.62920E+08       2.17492E+13       2.17494E+13       2.97471E+10       3.97113E+15       3.97116E+15
           2.03856           0.32759       4.86621E+06       2.36039E+13       2.36040E+13       1.82632E+09       8.85871E+15       8.85871E+15
           1.94244           0.54905       1.20858E+11       6.29078E+13       6.30287E+13       4.54452E+13       2.36546E+16       2.37000E+16
