        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           1.78316          -0.11000       4.87619E-32       1.71586E+11       1.71586E+11       1.22263E-29       4.30225E+13       4.30225E+13
           1.76038          -0.04015       2.19967E-37       7.22780E+10       7.22780E+10       4.48003E-35       1.47207E+13       1.47207E+13
           1.81256          -0.10204       4.44465E-29       2.51878E+11       2.51878E+11       1.39374E-26       7.89828E+13       7.89828E+13
           1.74781          -0.16628       1.14728E-31       1.73335E+11       1.73335E+11       3.28479E-29       4.96277E+13       4.96277E+13
           1.79091          -0.22034       5.22076E-24       4.90684E+11       4.90684E+11       1.80539E-21       1.69684E+14       1.69684E+14
           1.82708          -0.21821       1.37542E-20       7.59836E+11       7.59836E+11       5.24425E-18       2.89712E+14       2.89712E+14
           1.63580          -0.29942       1.25504E-25       2.19357E+11       2.19357E+11       4.49562E-23       7.85748E+13       7.85748E+13
           1.79681          -0.52759       3.73003E-01       9.33174E+12       9.33174E+12       3.68002E+02       9.20662E+15       9.20662E+15
           1.79636          -0.50351       8.64616E-03       7.15729E+12       7.15729E+12       7.32033E+00       6.05977E+15       6.05977E+15
           1.79653          -0.58315       1.07956E+03       1.73348E+13       1.73348E+13       1.50614E+06       2.41845E+16       2.41845E+16
           1.90184          -0.50773       1.62003E+04       2.12237E+13       2.12237E+13       1.93945E+07       2.54083E+16       2.54083E+16
           1.85458          -0.45090       1.26714E-02       7.75123E+12       7.75123E+12       9.74724E+00       5.96248E+15       5.96248E+15
           1.76627          -0.46069       5.28020E-07       3.70422E+12       3.70422E+12       3.38038E-04       2.37144E+15       2.37144E+15
           1.86200          -0.49382       2.63564E+01       1.30177E+13       1.30177E+13       2.69071E+04       1.32897E+16       1.32897E+16
           1.76623          -0.48214       1.95726E-05       4.59793E+12       4.59793E+12       1.38472E-02       3.25293E+15       3.25293E+15
           1.79552          -0.48120       2.16630E-04       5.61277E+12       5.61277E+12       1.60621E-01       4.16161E+15       4.16161E+15
           1.85846          -0.47156       5.59143E-01       9.96395E+12       9.96395E+12       4.90138E+02       8.73427E+15       8.73427E+15
           1.86520          -0.51796       1.35296E+03       1.73648E+13       1.73648E+13       1.62955E+06       2.09147E+16       2.09147E+16
           1.79132          -0.72682       2.30018E+11       1.06168E+14       1.06398E+14       2.96816E+14       1.36999E+17       1.37296E+17
           1.79466          -0.65124       1.16467E+07       3.84013E+13       3.84013E+13       2.22155E+10       7.32485E+16       7.32485E+16
           1.79686          -0.55397       1.81995E+01       1.24973E+13       1.24973E+13       2.11864E+04       1.45483E+16       1.45483E+16
           1.79579          -0.61567       8.97901E+04       2.51630E+13       2.51630E+13       1.50169E+08       4.20839E+16       4.20839E+16
           1.91742          -0.60841       1.81942E+11       8.60874E+13       8.62694E+13       2.68637E+14       1.27108E+17       1.27377E+17
           1.87624          -0.65909       1.00770E+12       1.10992E+14       1.12000E+14       1.39769E+15       1.53948E+17       1.55346E+17
           1.91391          -0.58295       3.71342E+09       5.66841E+13       5.66878E+13       6.16092E+12       9.40442E+16       9.40504E+16
           1.86806          -0.54416       7.66509E+04       2.35457E+13       2.35457E+13       1.11419E+08       3.42259E+16       3.42259E+16
           1.89222          -0.46252       5.87519E+00       1.20284E+13       1.20284E+13       5.44364E+03       1.11449E+16       1.11449E+16
           1.96990          -0.45431       1.39231E+06       2.71217E+13       2.71217E+13       1.68794E+09       3.28804E+16       3.28804E+16
           1.89718          -0.48435       2.97984E+02       1.58295E+13       1.58295E+13       3.14628E+05       1.67136E+16       1.67136E+16
           1.91020          -0.55759       5.80728E+07       3.98491E+13       3.98491E+13       8.39430E+10       5.76010E+16       5.76011E+16
           1.96206          -0.43491       2.34132E+04       2.05813E+13       2.05813E+13       2.50412E+07       2.20125E+16       2.20125E+16
           1.91998          -0.63586       5.57584E+12       1.29203E+14       1.34779E+14       6.06250E+15       1.40480E+17       1.46542E+17
           1.79314          -0.68855       1.98653E+09       6.02009E+13       6.02028E+13       3.93550E+12       1.19264E+17       1.19268E+17
           1.87603          -0.69118       1.86183E+13       3.10544E+14       3.29162E+14       2.21359E+16       3.69216E+17       3.91352E+17
           1.88694          -0.44222       1.24658E-01       9.30030E+12       9.30030E+12       1.01542E+02       7.57573E+15       7.57573E+15
           1.83014          -0.35828       9.99638E-11       2.63583E+12       2.63583E+12       4.94408E-08       1.30365E+15       1.30365E+15
           1.82428          -0.34058       2.27868E-12       2.15277E+12       2.15277E+12       1.05280E-09       9.94627E+14       9.94627E+14
           1.90036          -0.32028       3.18625E-08       3.81057E+12       3.81057E+12       1.68523E-05       2.01544E+15       2.01544E+15
           1.89060          -0.30549       6.85649E-10       3.08730E+12       3.08730E+12       3.36933E-07       1.51712E+15       1.51712E+15
           1.84920          -0.24716       8.15300E-17       1.26711E+12       1.26711E+12       3.26561E-14       5.07529E+14       5.07529E+14
           1.82580          -0.28635       1.81470E-16       1.33655E+12       1.33655E+12       7.19149E-14       5.29663E+14       5.29663E+14
           1.87037          -0.27621       2.80386E-13       2.01466E+12       2.01466E+12       1.21590E-10       8.73662E+14       8.73662E+14
           1.83378          -0.30293       9.71456E-15       1.66795E+12       1.66795E+12       4.03310E-12       6.92468E+14       6.92468E+14
           1.81809          -0.32298       4.88275E-14       1.75082E+12       1.75082E+12       2.12588E-11       7.62282E+14       7.62282E+14
           1.85990          -0.26167       5.06436E-15       1.60893E+12       1.60893E+12       2.09641E-12       6.66023E+14       6.66023E+14
           1.88060          -0.29082       1.42628E-11       2.49874E+12       2.49874E+12       6.55671E-09       1.14869E+15       1.14869E+15
           1.81752          -0.26981       2.96636E-18       1.05448E+12       1.05448E+12       1.13584E-15       4.03768E+14       4.03768E+14
           1.94856          -0.33632       4.90397E-04       6.81058E+12       6.81058E+12       3.19428E-01       4.43619E+15       4.43619E+15
           1.84580          -0.41256       7.15365E-06       4.88186E+12       4.88186E+12       4.52970E-03       3.09120E+15       3.09120E+15
           1.96903          -0.36578       1.12097E+00       1.10412E+13       1.10412E+13       8.74415E+02       8.61266E+15       8.61266E+15
           1.85035          -0.43139       2.98067E-04       6.10919E+12       6.10919E+12       2.06849E-01       4.23957E+15       4.23957E+15
           1.84090          -0.39419       1.74093E-07       3.95660E+12       3.95660E+12       1.00825E-04       2.29144E+15       2.29144E+15
           1.95890          -0.35078       2.29724E-02       8.60812E+12       8.60812E+12       1.63247E+01       6.11713E+15       6.11713E+15
           1.92726          -0.30832       2.34088E-07       4.37506E+12       4.37506E+12       1.29371E-04       2.41792E+15       2.41792E+15
           1.90516          -0.28102       1.09770E-10       2.86766E+12       2.86766E+12       5.19440E-08       1.35700E+15       1.35700E+15
           1.95475          -0.25396       6.92626E-08       3.98895E+12       3.98895E+12       3.64068E-05       2.09673E+15       2.09673E+15
           1.91631          -0.29461       5.12796E-09       3.54078E+12       3.54078E+12       2.61447E-06       1.80525E+15       1.80525E+15
           1.93801          -0.32220       1.06900E-05       5.44159E+12       5.44159E+12       6.40093E-03       3.25829E+15       3.25829E+15
           1.94130          -0.24279       1.45052E-09       3.21156E+12       3.21156E+12       7.09933E-07       1.57185E+15       1.57185E+15
           1.97895          -0.38154       5.76164E+01       1.42418E+13       1.42418E+13       4.97791E+04       1.23045E+16       1.23045E+16
           1.83569          -0.37613       4.21777E-09       3.22638E+12       3.22638E+12       2.25021E-06       1.72129E+15       1.72129E+15
           1.88134          -0.42321       2.80001E-03       7.28063E+12       7.28063E+12       2.03395E+00       5.28870E+15       5.28870E+15
           1.89381          -0.26751       2.24976E-12       2.31952E+12       2.31952E+12       9.95072E-10       1.02593E+15       1.02593E+15
           1.97748          -0.47384       8.25092E+07       3.62459E+13       3.62460E+13       1.10563E+11       4.85699E+16       4.85700E+16
           1.83826          -0.23267       1.14304E-18       9.85267E+11       9.85267E+11       4.46572E-16       3.84930E+14       3.84930E+14
           1.87273          -0.60106       3.59439E+08       4.59755E+13       4.59759E+13       6.98202E+11       8.93064E+16       8.93071E+16
           1.87056          -0.57220       4.99719E+06       3.27231E+13       3.27231E+13       8.73043E+09       5.71694E+16       5.71694E+16
           2.04203          -0.50126       2.30045E+13       1.05800E+14       1.28805E+14       2.03607E+16       9.36412E+16       1.14002E+17
           1.99896          -0.53232       4.80277E+12       9.27379E+13       9.75407E+13       5.86362E+15       1.13222E+17       1.19086E+17
           1.99815          -0.41509       1.84951E+05       2.42397E+13       2.42397E+13       1.92001E+08       2.51637E+16       2.51637E+16
           1.90617          -0.53238       9.32171E+05       2.87486E+13       2.87486E+13       1.23962E+09       3.82306E+16       3.82306E+16
           2.09109          -0.32153       1.47963E+07       3.26966E+13       3.26966E+13       1.59431E+10       3.52307E+16       3.52307E+16
           1.98865          -0.39807       3.17624E+03       1.85253E+13       1.85253E+13       3.02536E+06       1.76452E+16       1.76452E+16
           2.03411          -0.48293       9.56894E+11       7.98474E+13       8.08043E+13       1.02341E+15       8.53975E+16       8.64209E+16
           1.95398          -0.41621       4.08457E+02       1.57036E+13       1.57036E+13       3.84082E+05       1.47665E+16       1.47665E+16
           2.00423          -0.55413       8.62444E+13       2.72006E+14       3.58250E+14       8.95528E+16       2.82440E+17       3.71993E+17
           1.87456          -0.62977       2.62151E+10       7.33500E+13       7.33762E+13       3.84966E+13       1.07714E+17       1.07752E+17
           2.14377          -0.36489       2.07688E+13       1.04177E+14       1.24946E+14       2.06649E+16       1.03656E+17       1.24321E+17
           1.98481          -0.49302       4.18957E+09       4.89498E+13       4.89540E+13       5.70047E+12       6.66028E+16       6.66085E+16
